responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source,postcode
9572,32,elk,elk,target,upper-left,v7stgGbC,orderB,1,elch,6.28,high,m,3.370294318959617,3,mpi,04103
10504,33,needle,needle,target,upper-left,v7stgGbC,orderB,1,nadel,4.22,middle,m,3.370294318959617,3,mpi,04103
35441,34,arugula,arugula,target,lower-right,v7stgGbC,orderB,1,rucola,6.18,high,m,3.370294318959617,3,mpi,04103
13173,35,palmtree,palmtree,target,lower-left,v7stgGbC,orderB,1,palme,6.57,high,m,3.370294318959617,3,mpi,04103
2935,36,kangaroo,kangaroo,target,lower-left,v7stgGbC,orderB,1,känguru,5.89,middle,m,3.370294318959617,3,mpi,04103
5155,37,gazelle,gazelle,target,lower-right,v7stgGbC,orderB,1,gazelle,6.31,high,m,3.370294318959617,3,mpi,04103
6183,38,badger,raccoon,dist1,lower-right,v7stgGbC,orderB,0,dachs,6.17,high,m,3.370294318959617,3,mpi,04103
3476,39,chanterelle,butterfly,dist2,lower-left,v7stgGbC,orderB,0,pfifferling,7.13,high,m,3.370294318959617,3,mpi,04103
39358,40,orchid,orchid,target,lower-left,v7stgGbC,orderB,1,orchidee,9.76,high,m,3.370294318959617,3,mpi,04103
31156,41,carnation,carnation,target,upper-right,v7stgGbC,orderB,1,nelke,7.82,high,m,3.370294318959617,3,mpi,04103
4470,42,ventilator,ventilator,target,upper-right,v7stgGbC,orderB,1,ventilator,6.59,high,m,3.370294318959617,3,mpi,04103
15608,43,labyrinth,labyrinth,target,lower-left,v7stgGbC,orderB,1,labyrinth,6.63,high,m,3.370294318959617,3,mpi,04103
13738,44,ocean,ocean,target,upper-left,v7stgGbC,orderB,1,ozean,6.46,high,m,3.370294318959617,3,mpi,04103
5662,45,lobster,lobster,target,upper-right,v7stgGbC,orderB,1,hummer,8,high,m,3.370294318959617,3,mpi,04103
9727,46,cello,cello,target,lower-left,v7stgGbC,orderB,1,cello,8.67,high,m,3.370294318959617,3,mpi,04103
23397,47,kayak,kayak,target,upper-left,v7stgGbC,orderB,1,kajak,8.82,high,m,3.370294318959617,3,mpi,04103
6620,48,ruler,ruler,target,lower-left,v7stgGbC,orderB,1,lineal,4.9,middle,m,3.370294318959617,3,mpi,04103
2283,49,jaguar,panther,dist1,lower-left,v7stgGbC,orderB,0,jaguar,7.64,high,m,3.370294318959617,3,mpi,04103
18050,50,flounder,flounder,target,lower-right,v7stgGbC,orderB,1,flunder,6.95,high,m,3.370294318959617,3,mpi,04103
21125,51,satellite,satellite,target,upper-left,v7stgGbC,orderB,1,satellit,8.94,high,m,3.370294318959617,3,mpi,04103
22436,52,zucchini,zucchini,target,upper-right,v7stgGbC,orderB,1,zucchini,5.95,middle,m,3.370294318959617,3,mpi,04103
12316,1,door,door,target,lower-left,vAF8QVcu,orderB,1,tür,3.12,low,f,4.939082819986311,4,mpi,04103
5524,2,stairs,stairs,target,lower-right,vAF8QVcu,orderB,1,treppe,3.25,low,f,4.939082819986311,4,mpi,04103
3785,3,eye,eye,target,upper-left,vAF8QVcu,orderB,1,auge,2.69,low,f,4.939082819986311,4,mpi,04103
3790,4,desk,desk,target,lower-left,vAF8QVcu,orderB,1,schreibtisch,3.2,low,f,4.939082819986311,4,mpi,04103
2879,5,star,star,target,upper-left,vAF8QVcu,orderB,1,stern,3.29,low,f,4.939082819986311,4,mpi,04103
3182,6,squirrel,squirrel,target,lower-left,vAF8QVcu,orderB,1,eichhörnchen,2.6,low,f,4.939082819986311,4,mpi,04103
2844,7,cap,cap,target,upper-right,vAF8QVcu,orderB,1,mütze,1.95,low,f,4.939082819986311,4,mpi,04103
2933,8,telephone,telephone,target,upper-right,vAF8QVcu,orderB,1,telefon,3.53,middle,f,4.939082819986311,4,mpi,04103
2323,9,strawberry,strawberry,target,upper-left,vAF8QVcu,orderB,1,erdbeere,3.47,low,f,4.939082819986311,4,mpi,04103
2225,10,scissors,scissors,target,upper-right,vAF8QVcu,orderB,1,schere,3.38,low,f,4.939082819986311,4,mpi,04103
5083,11,bone,bone,target,lower-right,vAF8QVcu,orderB,1,knochen,4.64,middle,f,4.939082819986311,4,mpi,04103
3161,12,paintbrush,paintbrush,target,lower-left,vAF8QVcu,orderB,1,pinsel,3.43,low,f,4.939082819986311,4,mpi,04103
2473,13,fryingpan,fryingpan,target,upper-left,vAF8QVcu,orderB,1,pfanne,4.16,middle,f,4.939082819986311,4,mpi,04103
2832,14,carrot,carrot,target,lower-right,vAF8QVcu,orderB,1,möhre,3.36,low,f,4.939082819986311,4,mpi,04103
2363,15,plane,plane,target,lower-left,vAF8QVcu,orderB,1,flugzeug,3.24,low,f,4.939082819986311,4,mpi,04103
2322,16,tiger,tiger,target,upper-right,vAF8QVcu,orderB,1,tiger,3.88,middle,f,4.939082819986311,4,mpi,04103
3412,17,snake,snake,target,upper-left,vAF8QVcu,orderB,1,schlange,2,low,f,4.939082819986311,4,mpi,04103
3564,18,apple,apple,target,upper-left,vAF8QVcu,orderB,1,apfel,2.71,low,f,4.939082819986311,4,mpi,04103
8718,19,battery,battery,target,lower-right,vAF8QVcu,orderB,1,batterie,5.94,middle,f,4.939082819986311,4,mpi,04103
4891,20,flag,flag,target,lower-right,vAF8QVcu,orderB,1,flagge,5.86,middle,f,4.939082819986311,4,mpi,04103
3837,21,ladder,ladder,target,upper-right,vAF8QVcu,orderB,1,leiter,4.47,middle,f,4.939082819986311,4,mpi,04103
3425,22,fish,fish,target,lower-left,vAF8QVcu,orderB,1,fisch,2.76,low,f,4.939082819986311,4,mpi,04103
8760,23,giraffe,giraffe,target,upper-left,vAF8QVcu,orderB,1,giraffe,3.79,middle,f,4.939082819986311,4,mpi,04103
3342,24,ant,ant,target,upper-right,vAF8QVcu,orderB,1,ameise,4.6,middle,f,4.939082819986311,4,mpi,04103
3635,25,bicycle,bicycle,target,upper-right,vAF8QVcu,orderB,1,fahrrad,3.8,middle,f,4.939082819986311,4,mpi,04103
9423,26,ruin,ruin,target,lower-right,vAF8QVcu,orderB,1,ruine,6.21,high,f,4.939082819986311,4,mpi,04103
14046,27,choir,orchestra,dist1,lower-right,vAF8QVcu,orderB,0,chor,7.19,high,f,4.939082819986311,4,mpi,04103
4320,28,pineapple,pineapple,target,lower-right,vAF8QVcu,orderB,1,ananas,4.1,middle,f,4.939082819986311,4,mpi,04103
5486,29,zebra,zebra,target,upper-right,vAF8QVcu,orderB,1,zebra,3.65,middle,f,4.939082819986311,4,mpi,04103
2617,30,belt,belt,target,lower-right,vAF8QVcu,orderB,1,gürtel,4.11,middle,f,4.939082819986311,4,mpi,04103
2750,31,mushroom,mushroom,target,lower-right,vAF8QVcu,orderB,1,pilz,3.67,middle,f,4.939082819986311,4,mpi,04103
3760,32,elk,elk,target,upper-left,vAF8QVcu,orderB,1,elch,6.28,high,f,4.939082819986311,4,mpi,04103
4628,33,needle,needle,target,upper-left,vAF8QVcu,orderB,1,nadel,4.22,middle,f,4.939082819986311,4,mpi,04103
9103,34,arugula,brusselsprouts,dist1,lower-left,vAF8QVcu,orderB,0,rucola,6.18,high,f,4.939082819986311,4,mpi,04103
3457,35,palmtree,palmtree,target,lower-left,vAF8QVcu,orderB,1,palme,6.57,high,f,4.939082819986311,4,mpi,04103
4478,36,kangaroo,kangaroo,target,lower-left,vAF8QVcu,orderB,1,känguru,5.89,middle,f,4.939082819986311,4,mpi,04103
8180,37,gazelle,gazelle,target,lower-right,vAF8QVcu,orderB,1,gazelle,6.31,high,f,4.939082819986311,4,mpi,04103
4644,38,badger,badger,target,lower-left,vAF8QVcu,orderB,1,dachs,6.17,high,f,4.939082819986311,4,mpi,04103
18144,39,chanterelle,chanterelle,target,upper-left,vAF8QVcu,orderB,1,pfifferling,7.13,high,f,4.939082819986311,4,mpi,04103
10168,40,orchid,toe,dist2,upper-right,vAF8QVcu,orderB,0,orchidee,9.76,high,f,4.939082819986311,4,mpi,04103
8537,41,carnation,violets,dist1,lower-right,vAF8QVcu,orderB,0,nelke,7.82,high,f,4.939082819986311,4,mpi,04103
3283,42,ventilator,ventilator,target,upper-right,vAF8QVcu,orderB,1,ventilator,6.59,high,f,4.939082819986311,4,mpi,04103
6371,43,labyrinth,labyrinth,target,lower-left,vAF8QVcu,orderB,1,labyrinth,6.63,high,f,4.939082819986311,4,mpi,04103
6876,44,ocean,river,dist1,lower-left,vAF8QVcu,orderB,0,ozean,6.46,high,f,4.939082819986311,4,mpi,04103
4605,45,lobster,lobster,target,upper-right,vAF8QVcu,orderB,1,hummer,8,high,f,4.939082819986311,4,mpi,04103
7432,46,cello,marshmallow,dist2,upper-right,vAF8QVcu,orderB,0,cello,8.67,high,f,4.939082819986311,4,mpi,04103
15869,47,kayak,kayak,target,upper-left,vAF8QVcu,orderB,1,kajak,8.82,high,f,4.939082819986311,4,mpi,04103
7438,48,ruler,ruler,target,lower-left,vAF8QVcu,orderB,1,lineal,4.9,middle,f,4.939082819986311,4,mpi,04103
6285,49,jaguar,panther,dist1,lower-left,vAF8QVcu,orderB,0,jaguar,7.64,high,f,4.939082819986311,4,mpi,04103
15142,50,flounder,flounder,target,lower-right,vAF8QVcu,orderB,1,flunder,6.95,high,f,4.939082819986311,4,mpi,04103
4335,51,satellite,satellite,target,upper-left,vAF8QVcu,orderB,1,satellit,8.94,high,f,4.939082819986311,4,mpi,04103
7939,52,zucchini,zucchini,target,upper-right,vAF8QVcu,orderB,1,zucchini,5.95,middle,f,4.939082819986311,4,mpi,04103
6093,1,door,door,target,lower-left,VDC5LXKo,orderB,1,tür,3.12,low,m,4.900752908966461,4,mpi,04103
5632,2,stairs,stairs,target,lower-right,VDC5LXKo,orderB,1,treppe,3.25,low,m,4.900752908966461,4,mpi,04103
4944,3,eye,eye,target,upper-left,VDC5LXKo,orderB,1,auge,2.69,low,m,4.900752908966461,4,mpi,04103
9890,4,desk,desk,target,lower-left,VDC5LXKo,orderB,1,schreibtisch,3.2,low,m,4.900752908966461,4,mpi,04103
3673,5,star,star,target,upper-left,VDC5LXKo,orderB,1,stern,3.29,low,m,4.900752908966461,4,mpi,04103
3379,6,squirrel,squirrel,target,lower-left,VDC5LXKo,orderB,1,eichhörnchen,2.6,low,m,4.900752908966461,4,mpi,04103
5228,7,cap,cap,target,upper-right,VDC5LXKo,orderB,1,mütze,1.95,low,m,4.900752908966461,4,mpi,04103
4173,8,telephone,telephone,target,upper-right,VDC5LXKo,orderB,1,telefon,3.53,middle,m,4.900752908966461,4,mpi,04103
4384,9,strawberry,strawberry,target,upper-left,VDC5LXKo,orderB,1,erdbeere,3.47,low,m,4.900752908966461,4,mpi,04103
3755,10,scissors,scissors,target,upper-right,VDC5LXKo,orderB,1,schere,3.38,low,m,4.900752908966461,4,mpi,04103
3355,11,bone,bone,target,lower-right,VDC5LXKo,orderB,1,knochen,4.64,middle,m,4.900752908966461,4,mpi,04103
5575,12,paintbrush,paintbrush,target,lower-left,VDC5LXKo,orderB,1,pinsel,3.43,low,m,4.900752908966461,4,mpi,04103
6705,13,fryingpan,fryingpan,target,upper-left,VDC5LXKo,orderB,1,pfanne,4.16,middle,m,4.900752908966461,4,mpi,04103
4935,14,carrot,carrot,target,lower-right,VDC5LXKo,orderB,1,möhre,3.36,low,m,4.900752908966461,4,mpi,04103
8915,15,plane,plane,target,lower-left,VDC5LXKo,orderB,1,flugzeug,3.24,low,m,4.900752908966461,4,mpi,04103
3012,16,tiger,tiger,target,upper-right,VDC5LXKo,orderB,1,tiger,3.88,middle,m,4.900752908966461,4,mpi,04103
6735,17,snake,snake,target,upper-left,VDC5LXKo,orderB,1,schlange,2,low,m,4.900752908966461,4,mpi,04103
4082,18,apple,apple,target,upper-left,VDC5LXKo,orderB,1,apfel,2.71,low,m,4.900752908966461,4,mpi,04103
3725,19,battery,battery,target,lower-right,VDC5LXKo,orderB,1,batterie,5.94,middle,m,4.900752908966461,4,mpi,04103
9149,20,flag,flag,target,lower-right,VDC5LXKo,orderB,1,flagge,5.86,middle,m,4.900752908966461,4,mpi,04103
5190,21,ladder,ladder,target,upper-right,VDC5LXKo,orderB,1,leiter,4.47,middle,m,4.900752908966461,4,mpi,04103
4123,22,fish,fish,target,lower-left,VDC5LXKo,orderB,1,fisch,2.76,low,m,4.900752908966461,4,mpi,04103
4880,23,giraffe,giraffe,target,upper-left,VDC5LXKo,orderB,1,giraffe,3.79,middle,m,4.900752908966461,4,mpi,04103
14876,24,ant,ant,target,upper-right,VDC5LXKo,orderB,1,ameise,4.6,middle,m,4.900752908966461,4,mpi,04103
4437,25,bicycle,bicycle,target,upper-right,VDC5LXKo,orderB,1,fahrrad,3.8,middle,m,4.900752908966461,4,mpi,04103
21289,26,ruin,ruin,target,lower-right,VDC5LXKo,orderB,1,ruine,6.21,high,m,4.900752908966461,4,mpi,04103
24461,27,choir,pipe,dist2,upper-left,VDC5LXKo,orderB,0,chor,7.19,high,m,4.900752908966461,4,mpi,04103
3204,28,pineapple,pineapple,target,lower-right,VDC5LXKo,orderB,1,ananas,4.1,middle,m,4.900752908966461,4,mpi,04103
5167,29,zebra,zebra,target,upper-right,VDC5LXKo,orderB,1,zebra,3.65,middle,m,4.900752908966461,4,mpi,04103
4067,30,belt,belt,target,lower-right,VDC5LXKo,orderB,1,gürtel,4.11,middle,m,4.900752908966461,4,mpi,04103
1766,31,mushroom,mushroom,target,lower-right,VDC5LXKo,orderB,1,pilz,3.67,middle,m,4.900752908966461,4,mpi,04103
22918,32,elk,goblet,dist2,lower-right,VDC5LXKo,orderB,0,elch,6.28,high,m,4.900752908966461,4,mpi,04103
8252,33,needle,needle,target,upper-left,VDC5LXKo,orderB,1,nadel,4.22,middle,m,4.900752908966461,4,mpi,04103
15273,34,arugula,poster,dist3,upper-right,VDC5LXKo,orderB,0,rucola,6.18,high,m,4.900752908966461,4,mpi,04103
15933,35,palmtree,palmtree,target,lower-left,VDC5LXKo,orderB,1,palme,6.57,high,m,4.900752908966461,4,mpi,04103
9171,36,kangaroo,kangaroo,target,lower-left,VDC5LXKo,orderB,1,känguru,5.89,middle,m,4.900752908966461,4,mpi,04103
9668,37,gazelle,dragonfly,dist2,upper-left,VDC5LXKo,orderB,0,gazelle,6.31,high,m,4.900752908966461,4,mpi,04103
12728,38,badger,raccoon,dist1,lower-right,VDC5LXKo,orderB,0,dachs,6.17,high,m,4.900752908966461,4,mpi,04103
27402,39,chanterelle,chanterelle,target,upper-left,VDC5LXKo,orderB,1,pfifferling,7.13,high,m,4.900752908966461,4,mpi,04103
15237,40,orchid,orchid,target,lower-left,VDC5LXKo,orderB,1,orchidee,9.76,high,m,4.900752908966461,4,mpi,04103
38297,41,carnation,violets,dist1,lower-right,VDC5LXKo,orderB,0,nelke,7.82,high,m,4.900752908966461,4,mpi,04103
10461,42,ventilator,ventilator,target,upper-right,VDC5LXKo,orderB,1,ventilator,6.59,high,m,4.900752908966461,4,mpi,04103
73217,43,labyrinth,labyrinth,target,lower-left,VDC5LXKo,orderB,1,labyrinth,6.63,high,m,4.900752908966461,4,mpi,04103
6341,44,ocean,ocean,target,upper-left,VDC5LXKo,orderB,1,ozean,6.46,high,m,4.900752908966461,4,mpi,04103
4162,45,lobster,lobster,target,upper-right,VDC5LXKo,orderB,1,hummer,8,high,m,4.900752908966461,4,mpi,04103
5237,46,cello,marshmallow,dist2,upper-right,VDC5LXKo,orderB,0,cello,8.67,high,m,4.900752908966461,4,mpi,04103
8271,47,kayak,boomerang,dist3,lower-right,VDC5LXKo,orderB,0,kajak,8.82,high,m,4.900752908966461,4,mpi,04103
31088,48,ruler,ruler,target,lower-left,VDC5LXKo,orderB,1,lineal,4.9,middle,m,4.900752908966461,4,mpi,04103
5518,49,jaguar,jaguar,target,lower-right,VDC5LXKo,orderB,1,jaguar,7.64,high,m,4.900752908966461,4,mpi,04103
19890,50,flounder,elderberry,dist2,upper-left,VDC5LXKo,orderB,0,flunder,6.95,high,m,4.900752908966461,4,mpi,04103
6651,51,satellite,satellite,target,upper-left,VDC5LXKo,orderB,1,satellit,8.94,high,m,4.900752908966461,4,mpi,04103
28307,52,zucchini,skateboard,dist3,lower-left,VDC5LXKo,orderB,0,zucchini,5.95,middle,m,4.900752908966461,4,mpi,04103
7194,1,squirrel,squirrel,target,lower-left,vdU4zZXE,orderA,1,eichhörnchen,2.6,low,f,6.357289527720739,6,mpi,04103
4774,2,cap,cap,target,upper-right,vdU4zZXE,orderA,1,mütze,1.95,low,f,6.357289527720739,6,mpi,04103
5008,3,door,door,target,lower-left,vdU4zZXE,orderA,1,tür,3.12,low,f,6.357289527720739,6,mpi,04103
2898,4,stairs,stairs,target,lower-right,vdU4zZXE,orderA,1,treppe,3.25,low,f,6.357289527720739,6,mpi,04103
5334,5,desk,desk,target,lower-left,vdU4zZXE,orderA,1,schreibtisch,3.2,low,f,6.357289527720739,6,mpi,04103
2112,6,strawberry,strawberry,target,upper-left,vdU4zZXE,orderA,1,erdbeere,3.47,low,f,6.357289527720739,6,mpi,04103
2115,7,eye,eye,target,upper-left,vdU4zZXE,orderA,1,auge,2.69,low,f,6.357289527720739,6,mpi,04103
2758,8,plane,plane,target,lower-left,vdU4zZXE,orderA,1,flugzeug,3.24,low,f,6.357289527720739,6,mpi,04103
2801,9,paintbrush,paintbrush,target,lower-left,vdU4zZXE,orderA,1,pinsel,3.43,low,f,6.357289527720739,6,mpi,04103
1863,10,telephone,telephone,target,upper-right,vdU4zZXE,orderA,1,telefon,3.53,middle,f,6.357289527720739,6,mpi,04103
1734,11,snake,snake,target,upper-left,vdU4zZXE,orderA,1,schlange,2,low,f,6.357289527720739,6,mpi,04103
4511,12,carrot,carrot,target,lower-right,vdU4zZXE,orderA,1,möhre,3.36,low,f,6.357289527720739,6,mpi,04103
2195,13,star,star,target,upper-left,vdU4zZXE,orderA,1,stern,3.29,low,f,6.357289527720739,6,mpi,04103
5143,14,scissors,scissors,target,upper-right,vdU4zZXE,orderA,1,schere,3.38,low,f,6.357289527720739,6,mpi,04103
2513,15,tiger,tiger,target,upper-right,vdU4zZXE,orderA,1,tiger,3.88,middle,f,6.357289527720739,6,mpi,04103
5853,16,bone,bone,target,lower-right,vdU4zZXE,orderA,1,knochen,4.64,middle,f,6.357289527720739,6,mpi,04103
3261,17,apple,banana,dist1,lower-left,vdU4zZXE,orderA,0,apfel,2.71,low,f,6.357289527720739,6,mpi,04103
4878,18,fish,fish,target,lower-left,vdU4zZXE,orderA,1,fisch,2.76,low,f,6.357289527720739,6,mpi,04103
5335,19,ant,ant,target,upper-right,vdU4zZXE,orderA,1,ameise,4.6,middle,f,6.357289527720739,6,mpi,04103
5455,20,belt,belt,target,lower-right,vdU4zZXE,orderA,1,gürtel,4.11,middle,f,6.357289527720739,6,mpi,04103
3156,21,fryingpan,fryingpan,target,upper-left,vdU4zZXE,orderA,1,pfanne,4.16,middle,f,6.357289527720739,6,mpi,04103
3622,22,zebra,zebra,target,upper-right,vdU4zZXE,orderA,1,zebra,3.65,middle,f,6.357289527720739,6,mpi,04103
7867,23,needle,needle,target,upper-left,vdU4zZXE,orderA,1,nadel,4.22,middle,f,6.357289527720739,6,mpi,04103
7252,24,bicycle,bicycle,target,upper-right,vdU4zZXE,orderA,1,fahrrad,3.8,middle,f,6.357289527720739,6,mpi,04103
8557,25,ladder,ladder,target,upper-right,vdU4zZXE,orderA,1,leiter,4.47,middle,f,6.357289527720739,6,mpi,04103
4583,26,battery,battery,target,lower-right,vdU4zZXE,orderA,1,batterie,5.94,middle,f,6.357289527720739,6,mpi,04103
5104,27,elk,elk,target,upper-left,vdU4zZXE,orderA,1,elch,6.28,high,f,6.357289527720739,6,mpi,04103
3411,28,choir,orchestra,dist1,lower-right,vdU4zZXE,orderA,0,chor,7.19,high,f,6.357289527720739,6,mpi,04103
8132,29,kangaroo,kangaroo,target,lower-left,vdU4zZXE,orderA,1,känguru,5.89,middle,f,6.357289527720739,6,mpi,04103
7339,30,ventilator,ventilator,target,upper-right,vdU4zZXE,orderA,1,ventilator,6.59,high,f,6.357289527720739,6,mpi,04103
39252,31,arugula,brusselsprouts,dist1,lower-left,vdU4zZXE,orderA,0,rucola,6.18,high,f,6.357289527720739,6,mpi,04103
2572,32,flag,flag,target,lower-right,vdU4zZXE,orderA,1,flagge,5.86,middle,f,6.357289527720739,6,mpi,04103
2510,33,giraffe,giraffe,target,upper-left,vdU4zZXE,orderA,1,giraffe,3.79,middle,f,6.357289527720739,6,mpi,04103
15446,34,palmtree,palmtree,target,lower-left,vdU4zZXE,orderA,1,palme,6.57,high,f,6.357289527720739,6,mpi,04103
3167,35,pineapple,pineapple,target,lower-right,vdU4zZXE,orderA,1,ananas,4.1,middle,f,6.357289527720739,6,mpi,04103
5264,36,ocean,ocean,target,upper-left,vdU4zZXE,orderA,1,ozean,6.46,high,f,6.357289527720739,6,mpi,04103
7396,37,gazelle,gazelle,target,lower-right,vdU4zZXE,orderA,1,gazelle,6.31,high,f,6.357289527720739,6,mpi,04103
17335,38,ruler,ruler,target,lower-left,vdU4zZXE,orderA,1,lineal,4.9,middle,f,6.357289527720739,6,mpi,04103
5409,39,badger,badger,target,lower-left,vdU4zZXE,orderA,1,dachs,6.17,high,f,6.357289527720739,6,mpi,04103
12733,40,chanterelle,chanterelle,target,upper-left,vdU4zZXE,orderA,1,pfifferling,7.13,high,f,6.357289527720739,6,mpi,04103
8658,41,ruin,ruin,target,lower-right,vdU4zZXE,orderA,1,ruine,6.21,high,f,6.357289527720739,6,mpi,04103
5856,42,labyrinth,labyrinth,target,lower-left,vdU4zZXE,orderA,1,labyrinth,6.63,high,f,6.357289527720739,6,mpi,04103
2616,43,mushroom,mushroom,target,lower-right,vdU4zZXE,orderA,1,pilz,3.67,middle,f,6.357289527720739,6,mpi,04103
34417,44,orchid,orchid,target,lower-left,vdU4zZXE,orderA,1,orchidee,9.76,high,f,6.357289527720739,6,mpi,04103
3840,45,zucchini,zucchini,target,upper-right,vdU4zZXE,orderA,1,zucchini,5.95,middle,f,6.357289527720739,6,mpi,04103
20836,46,kayak,boomerang,dist3,lower-right,vdU4zZXE,orderA,0,kajak,8.82,high,f,6.357289527720739,6,mpi,04103
18279,47,lobster,lobster,target,upper-right,vdU4zZXE,orderA,1,hummer,8,high,f,6.357289527720739,6,mpi,04103
15814,48,jaguar,panther,dist1,lower-left,vdU4zZXE,orderA,0,jaguar,7.64,high,f,6.357289527720739,6,mpi,04103
17225,49,carnation,violets,dist1,lower-right,vdU4zZXE,orderA,0,nelke,7.82,high,f,6.357289527720739,6,mpi,04103
4157,50,satellite,meteorid,dist2,lower-right,vdU4zZXE,orderA,0,satellit,8.94,high,f,6.357289527720739,6,mpi,04103
4867,51,flounder,elderberry,dist2,upper-left,vdU4zZXE,orderA,0,flunder,6.95,high,f,6.357289527720739,6,mpi,04103
9774,52,cello,harp,dist1,lower-right,vdU4zZXE,orderA,0,cello,8.67,high,f,6.357289527720739,6,mpi,04103
5953,1,squirrel,squirrel,target,lower-left,VDv58ycS,orderA,1,eichhörnchen,2.6,low,m,4.331279945242985,4,mpi,04103
7715,2,cap,cap,target,upper-right,VDv58ycS,orderA,1,mütze,1.95,low,m,4.331279945242985,4,mpi,04103
5343,3,door,door,target,lower-left,VDv58ycS,orderA,1,tür,3.12,low,m,4.331279945242985,4,mpi,04103
4424,4,stairs,stairs,target,lower-right,VDv58ycS,orderA,1,treppe,3.25,low,m,4.331279945242985,4,mpi,04103
5426,5,desk,desk,target,lower-left,VDv58ycS,orderA,1,schreibtisch,3.2,low,m,4.331279945242985,4,mpi,04103
3607,6,strawberry,strawberry,target,upper-left,VDv58ycS,orderA,1,erdbeere,3.47,low,m,4.331279945242985,4,mpi,04103
3758,7,eye,eye,target,upper-left,VDv58ycS,orderA,1,auge,2.69,low,m,4.331279945242985,4,mpi,04103
3728,8,plane,plane,target,lower-left,VDv58ycS,orderA,1,flugzeug,3.24,low,m,4.331279945242985,4,mpi,04103
2973,9,paintbrush,paintbrush,target,lower-left,VDv58ycS,orderA,1,pinsel,3.43,low,m,4.331279945242985,4,mpi,04103
4862,10,telephone,telephone,target,upper-right,VDv58ycS,orderA,1,telefon,3.53,middle,m,4.331279945242985,4,mpi,04103
3682,11,snake,snake,target,upper-left,VDv58ycS,orderA,1,schlange,2,low,m,4.331279945242985,4,mpi,04103
4238,12,carrot,carrot,target,lower-right,VDv58ycS,orderA,1,möhre,3.36,low,m,4.331279945242985,4,mpi,04103
3812,13,star,star,target,upper-left,VDv58ycS,orderA,1,stern,3.29,low,m,4.331279945242985,4,mpi,04103
4224,14,scissors,scissors,target,upper-right,VDv58ycS,orderA,1,schere,3.38,low,m,4.331279945242985,4,mpi,04103
3584,15,tiger,tiger,target,upper-right,VDv58ycS,orderA,1,tiger,3.88,middle,m,4.331279945242985,4,mpi,04103
5154,16,bone,bone,target,lower-right,VDv58ycS,orderA,1,knochen,4.64,middle,m,4.331279945242985,4,mpi,04103
5024,17,apple,apple,target,upper-left,VDv58ycS,orderA,1,apfel,2.71,low,m,4.331279945242985,4,mpi,04103
5036,18,fish,fish,target,lower-left,VDv58ycS,orderA,1,fisch,2.76,low,m,4.331279945242985,4,mpi,04103
7507,19,ant,ant,target,upper-right,VDv58ycS,orderA,1,ameise,4.6,middle,m,4.331279945242985,4,mpi,04103
3588,20,belt,belt,target,lower-right,VDv58ycS,orderA,1,gürtel,4.11,middle,m,4.331279945242985,4,mpi,04103
11741,21,fryingpan,fryingpan,target,upper-left,VDv58ycS,orderA,1,pfanne,4.16,middle,m,4.331279945242985,4,mpi,04103
5175,22,zebra,zebra,target,upper-right,VDv58ycS,orderA,1,zebra,3.65,middle,m,4.331279945242985,4,mpi,04103
5272,23,needle,needle,target,upper-left,VDv58ycS,orderA,1,nadel,4.22,middle,m,4.331279945242985,4,mpi,04103
4990,24,bicycle,bicycle,target,upper-right,VDv58ycS,orderA,1,fahrrad,3.8,middle,m,4.331279945242985,4,mpi,04103
5354,25,ladder,ladder,target,upper-right,VDv58ycS,orderA,1,leiter,4.47,middle,m,4.331279945242985,4,mpi,04103
4680,26,battery,battery,target,lower-right,VDv58ycS,orderA,1,batterie,5.94,middle,m,4.331279945242985,4,mpi,04103
4011,27,elk,elk,target,upper-left,VDv58ycS,orderA,1,elch,6.28,high,m,4.331279945242985,4,mpi,04103
14457,28,choir,choir,target,upper-right,VDv58ycS,orderA,1,chor,7.19,high,m,4.331279945242985,4,mpi,04103
3730,29,kangaroo,kangaroo,target,lower-left,VDv58ycS,orderA,1,känguru,5.89,middle,m,4.331279945242985,4,mpi,04103
5183,30,ventilator,ventilator,target,upper-right,VDv58ycS,orderA,1,ventilator,6.59,high,m,4.331279945242985,4,mpi,04103
8565,31,arugula,arugula,target,lower-right,VDv58ycS,orderA,1,rucola,6.18,high,m,4.331279945242985,4,mpi,04103
5498,32,flag,flag,target,lower-right,VDv58ycS,orderA,1,flagge,5.86,middle,m,4.331279945242985,4,mpi,04103
3751,33,giraffe,giraffe,target,upper-left,VDv58ycS,orderA,1,giraffe,3.79,middle,m,4.331279945242985,4,mpi,04103
8713,34,palmtree,palmtree,target,lower-left,VDv58ycS,orderA,1,palme,6.57,high,m,4.331279945242985,4,mpi,04103
4592,35,pineapple,pineapple,target,lower-right,VDv58ycS,orderA,1,ananas,4.1,middle,m,4.331279945242985,4,mpi,04103
3904,36,ocean,ocean,target,upper-left,VDv58ycS,orderA,1,ozean,6.46,high,m,4.331279945242985,4,mpi,04103
14126,37,gazelle,dragonfly,dist2,upper-left,VDv58ycS,orderA,0,gazelle,6.31,high,m,4.331279945242985,4,mpi,04103
6958,38,ruler,ruler,target,lower-left,VDv58ycS,orderA,1,lineal,4.9,middle,m,4.331279945242985,4,mpi,04103
