responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,correct,german,aoa_german_comb,group,sex,age,age_group,source
23798,31,arugula,dracula,dist2,upper-left,XquA6sfA,orderA,0,rucola,6.18,high,f,4.432580424366872,4,new items
5541,32,flag,flag,target,lower-right,XquA6sfA,orderA,1,flagge,5.86,middle,f,4.432580424366872,4,original CLT items
5197,33,giraffe,giraffe,target,upper-left,XquA6sfA,orderA,1,giraffe,3.79,middle,f,4.432580424366872,4,original CLT items
5924,34,palmtree,palmtree,target,lower-left,XquA6sfA,orderA,1,palme,6.57,high,f,4.432580424366872,4,new items
6485,35,pineapple,pineapple,target,lower-right,XquA6sfA,orderA,1,ananas,4.1,middle,f,4.432580424366872,4,original CLT items
6219,36,ocean,ocean,target,upper-left,XquA6sfA,orderA,1,ozean,6.46,high,f,4.432580424366872,4,new items
11103,37,gazelle,gazelle,target,lower-right,XquA6sfA,orderA,1,gazelle,6.31,high,f,4.432580424366872,4,new items
5640,38,ruler,ruler,target,lower-left,XquA6sfA,orderA,1,lineal,4.9,middle,f,4.432580424366872,4,original CLT items
6081,39,badger,raccoon,dist1,lower-right,XquA6sfA,orderA,0,dachs,6.17,high,f,4.432580424366872,4,new items
24082,40,chanterelle,chestnut,dist1,lower-right,XquA6sfA,orderA,0,pfifferling,7.13,high,f,4.432580424366872,4,new items
14599,41,ruin,ruin,target,lower-right,XquA6sfA,orderA,1,ruine,6.21,high,f,4.432580424366872,4,new items
8135,42,labyrinth,labyrinth,target,lower-left,XquA6sfA,orderA,1,labyrinth,6.63,high,f,4.432580424366872,4,new items
5906,43,mushroom,mushroom,target,lower-right,XquA6sfA,orderA,1,pilz,3.67,middle,f,4.432580424366872,4,original CLT items
8740,44,orchid,shrub,dist1,upper-left,XquA6sfA,orderA,0,orchidee,9.76,high,f,4.432580424366872,4,new items
7396,45,zucchini,zucchini,target,upper-right,XquA6sfA,orderA,1,zucchini,5.95,middle,f,4.432580424366872,4,new items
21899,46,kayak,boomerang,dist3,lower-right,XquA6sfA,orderA,0,kajak,8.82,high,f,4.432580424366872,4,new items
10610,47,lobster,lobster,target,upper-right,XquA6sfA,orderA,1,hummer,8,high,f,4.432580424366872,4,new items
7258,48,jaguar,jaguar,target,lower-right,XquA6sfA,orderA,1,jaguar,7.64,high,f,4.432580424366872,4,new items
11697,49,carnation,carnation,target,upper-right,XquA6sfA,orderA,1,nelke,7.82,high,f,4.432580424366872,4,new items
12204,50,satellite,satellite,target,upper-left,XquA6sfA,orderA,1,satellit,8.94,high,f,4.432580424366872,4,new items
27927,51,flounder,pyramid,dist3,upper-right,XquA6sfA,orderA,0,flunder,6.95,high,f,4.432580424366872,4,new items
20011,52,cello,marshmallow,dist2,upper-right,XquA6sfA,orderA,0,cello,8.67,high,f,4.432580424366872,4,new items
5228,1,squirrel,squirrel,target,lower-left,XqWPkxZb,orderA,1,eichhörnchen,2.6,low,f,7.233401779603011,7,original CLT items
4119,2,cap,cap,target,upper-right,XqWPkxZb,orderA,1,mütze,1.95,low,f,7.233401779603011,7,original CLT items
4018,3,door,door,target,lower-left,XqWPkxZb,orderA,1,tür,3.12,low,f,7.233401779603011,7,original CLT items
3835,4,stairs,stairs,target,lower-right,XqWPkxZb,orderA,1,treppe,3.25,low,f,7.233401779603011,7,original CLT items
4281,5,desk,desk,target,lower-left,XqWPkxZb,orderA,1,schreibtisch,3.2,low,f,7.233401779603011,7,original CLT items
3045,6,strawberry,strawberry,target,upper-left,XqWPkxZb,orderA,1,erdbeere,3.47,low,f,7.233401779603011,7,original CLT items
2373,7,eye,eye,target,upper-left,XqWPkxZb,orderA,1,auge,2.69,low,f,7.233401779603011,7,original CLT items
3438,8,plane,plane,target,lower-left,XqWPkxZb,orderA,1,flugzeug,3.24,low,f,7.233401779603011,7,new items
2332,9,paintbrush,paintbrush,target,lower-left,XqWPkxZb,orderA,1,pinsel,3.43,low,f,7.233401779603011,7,original CLT items
3170,10,telephone,telephone,target,upper-right,XqWPkxZb,orderA,1,telefon,3.53,middle,f,7.233401779603011,7,original CLT items
2628,11,snake,snake,target,upper-left,XqWPkxZb,orderA,1,schlange,2,low,f,7.233401779603011,7,original CLT items
2947,12,carrot,carrot,target,lower-right,XqWPkxZb,orderA,1,möhre,3.36,low,f,7.233401779603011,7,original CLT items
2836,13,star,star,target,upper-left,XqWPkxZb,orderA,1,stern,3.29,low,f,7.233401779603011,7,original CLT items
2770,14,scissors,scissors,target,upper-right,XqWPkxZb,orderA,1,schere,3.38,low,f,7.233401779603011,7,original CLT items
2549,15,tiger,tiger,target,upper-right,XqWPkxZb,orderA,1,tiger,3.88,middle,f,7.233401779603011,7,original CLT items
2359,16,bone,bone,target,lower-right,XqWPkxZb,orderA,1,knochen,4.64,middle,f,7.233401779603011,7,original CLT items
2534,17,apple,apple,target,upper-left,XqWPkxZb,orderA,1,apfel,2.71,low,f,7.233401779603011,7,original CLT items
2837,18,fish,fish,target,lower-left,XqWPkxZb,orderA,1,fisch,2.76,low,f,7.233401779603011,7,original CLT items
2207,19,ant,ant,target,upper-right,XqWPkxZb,orderA,1,ameise,4.6,middle,f,7.233401779603011,7,original CLT items
4182,20,belt,belt,target,lower-right,XqWPkxZb,orderA,1,gürtel,4.11,middle,f,7.233401779603011,7,original CLT items
4233,21,fryingpan,fryingpan,target,upper-left,XqWPkxZb,orderA,1,pfanne,4.16,middle,f,7.233401779603011,7,new items
3583,22,zebra,zebra,target,upper-right,XqWPkxZb,orderA,1,zebra,3.65,middle,f,7.233401779603011,7,original CLT items
6869,23,needle,needle,target,upper-left,XqWPkxZb,orderA,1,nadel,4.22,middle,f,7.233401779603011,7,original CLT items
3950,24,bicycle,bicycle,target,upper-right,XqWPkxZb,orderA,1,fahrrad,3.8,middle,f,7.233401779603011,7,original CLT items
4066,25,ladder,ladder,target,upper-right,XqWPkxZb,orderA,1,leiter,4.47,middle,f,7.233401779603011,7,original CLT items
3026,26,battery,battery,target,lower-right,XqWPkxZb,orderA,1,batterie,5.94,middle,f,7.233401779603011,7,original CLT items
8077,27,elk,elk,target,upper-left,XqWPkxZb,orderA,1,elch,6.28,high,f,7.233401779603011,7,new items
6709,28,choir,choir,target,upper-right,XqWPkxZb,orderA,1,chor,7.19,high,f,7.233401779603011,7,new items
3128,29,kangaroo,kangaroo,target,lower-left,XqWPkxZb,orderA,1,känguru,5.89,middle,f,7.233401779603011,7,original CLT items
4182,30,ventilator,ventilator,target,upper-right,XqWPkxZb,orderA,1,ventilator,6.59,high,f,7.233401779603011,7,new items
4775,31,arugula,arugula,target,lower-right,XqWPkxZb,orderA,1,rucola,6.18,high,f,7.233401779603011,7,new items
3114,32,flag,flag,target,lower-right,XqWPkxZb,orderA,1,flagge,5.86,middle,f,7.233401779603011,7,original CLT items
5585,33,giraffe,giraffe,target,upper-left,XqWPkxZb,orderA,1,giraffe,3.79,middle,f,7.233401779603011,7,original CLT items
4912,34,palmtree,palmtree,target,lower-left,XqWPkxZb,orderA,1,palme,6.57,high,f,7.233401779603011,7,new items
5337,35,pineapple,pineapple,target,lower-right,XqWPkxZb,orderA,1,ananas,4.1,middle,f,7.233401779603011,7,original CLT items
5725,36,ocean,ocean,target,upper-left,XqWPkxZb,orderA,1,ozean,6.46,high,f,7.233401779603011,7,new items
5611,37,gazelle,gazelle,target,lower-right,XqWPkxZb,orderA,1,gazelle,6.31,high,f,7.233401779603011,7,new items
6441,38,ruler,ruler,target,lower-left,XqWPkxZb,orderA,1,lineal,4.9,middle,f,7.233401779603011,7,original CLT items
4314,39,badger,badger,target,lower-left,XqWPkxZb,orderA,1,dachs,6.17,high,f,7.233401779603011,7,new items
6111,40,chanterelle,chanterelle,target,upper-left,XqWPkxZb,orderA,1,pfifferling,7.13,high,f,7.233401779603011,7,new items
4411,41,ruin,ruin,target,lower-right,XqWPkxZb,orderA,1,ruine,6.21,high,f,7.233401779603011,7,new items
3668,42,labyrinth,labyrinth,target,lower-left,XqWPkxZb,orderA,1,labyrinth,6.63,high,f,7.233401779603011,7,new items
5841,43,mushroom,mushroom,target,lower-right,XqWPkxZb,orderA,1,pilz,3.67,middle,f,7.233401779603011,7,original CLT items
22871,44,orchid,orchid,target,lower-left,XqWPkxZb,orderA,1,orchidee,9.76,high,f,7.233401779603011,7,new items
8913,45,zucchini,zucchini,target,upper-right,XqWPkxZb,orderA,1,zucchini,5.95,middle,f,7.233401779603011,7,new items
17440,46,kayak,kayak,target,upper-left,XqWPkxZb,orderA,1,kajak,8.82,high,f,7.233401779603011,7,new items
6783,47,lobster,lobster,target,upper-right,XqWPkxZb,orderA,1,hummer,8,high,f,7.233401779603011,7,new items
17683,48,jaguar,jaguar,target,lower-right,XqWPkxZb,orderA,1,jaguar,7.64,high,f,7.233401779603011,7,new items
14280,49,carnation,violets,dist1,lower-right,XqWPkxZb,orderA,0,nelke,7.82,high,f,7.233401779603011,7,new items
7449,50,satellite,satellite,target,upper-left,XqWPkxZb,orderA,1,satellit,8.94,high,f,7.233401779603011,7,new items
4976,51,flounder,flounder,target,lower-right,XqWPkxZb,orderA,1,flunder,6.95,high,f,7.233401779603011,7,new items
7934,52,cello,harp,dist1,lower-right,XqWPkxZb,orderA,0,cello,8.67,high,f,7.233401779603011,7,new items
4493,1,squirrel,squirrel,target,lower-left,XRzefsN3,orderA,1,eichhörnchen,2.6,low,f,4.829568788501026,4,original CLT items
6023,2,cap,cap,target,upper-right,XRzefsN3,orderA,1,mütze,1.95,low,f,4.829568788501026,4,original CLT items
3852,3,door,door,target,lower-left,XRzefsN3,orderA,1,tür,3.12,low,f,4.829568788501026,4,original CLT items
3762,4,stairs,stairs,target,lower-right,XRzefsN3,orderA,1,treppe,3.25,low,f,4.829568788501026,4,original CLT items
3754,5,desk,desk,target,lower-left,XRzefsN3,orderA,1,schreibtisch,3.2,low,f,4.829568788501026,4,original CLT items
2916,6,strawberry,strawberry,target,upper-left,XRzefsN3,orderA,1,erdbeere,3.47,low,f,4.829568788501026,4,original CLT items
2519,7,eye,eye,target,upper-left,XRzefsN3,orderA,1,auge,2.69,low,f,4.829568788501026,4,original CLT items
2720,8,plane,plane,target,lower-left,XRzefsN3,orderA,1,flugzeug,3.24,low,f,4.829568788501026,4,new items
2330,9,paintbrush,paintbrush,target,lower-left,XRzefsN3,orderA,1,pinsel,3.43,low,f,4.829568788501026,4,original CLT items
1988,10,telephone,telephone,target,upper-right,XRzefsN3,orderA,1,telefon,3.53,middle,f,4.829568788501026,4,original CLT items
2325,11,snake,snake,target,upper-left,XRzefsN3,orderA,1,schlange,2,low,f,4.829568788501026,4,original CLT items
4998,12,carrot,carrot,target,lower-right,XRzefsN3,orderA,1,möhre,3.36,low,f,4.829568788501026,4,original CLT items
2548,13,star,star,target,upper-left,XRzefsN3,orderA,1,stern,3.29,low,f,4.829568788501026,4,original CLT items
2229,14,scissors,scissors,target,upper-right,XRzefsN3,orderA,1,schere,3.38,low,f,4.829568788501026,4,original CLT items
2707,15,tiger,tiger,target,upper-right,XRzefsN3,orderA,1,tiger,3.88,middle,f,4.829568788501026,4,original CLT items
4225,16,bone,bone,target,lower-right,XRzefsN3,orderA,1,knochen,4.64,middle,f,4.829568788501026,4,original CLT items
4260,17,apple,apple,target,upper-left,XRzefsN3,orderA,1,apfel,2.71,low,f,4.829568788501026,4,original CLT items
5696,18,fish,fish,target,lower-left,XRzefsN3,orderA,1,fisch,2.76,low,f,4.829568788501026,4,original CLT items
2908,19,ant,ant,target,upper-right,XRzefsN3,orderA,1,ameise,4.6,middle,f,4.829568788501026,4,original CLT items
2504,20,belt,belt,target,lower-right,XRzefsN3,orderA,1,gürtel,4.11,middle,f,4.829568788501026,4,original CLT items
3933,21,fryingpan,fryingpan,target,upper-left,XRzefsN3,orderA,1,pfanne,4.16,middle,f,4.829568788501026,4,new items
3588,22,zebra,zebra,target,upper-right,XRzefsN3,orderA,1,zebra,3.65,middle,f,4.829568788501026,4,original CLT items
4461,23,needle,needle,target,upper-left,XRzefsN3,orderA,1,nadel,4.22,middle,f,4.829568788501026,4,original CLT items
5362,24,bicycle,bicycle,target,upper-right,XRzefsN3,orderA,1,fahrrad,3.8,middle,f,4.829568788501026,4,original CLT items
4193,25,ladder,ladder,target,upper-right,XRzefsN3,orderA,1,leiter,4.47,middle,f,4.829568788501026,4,original CLT items
7707,26,battery,battery,target,lower-right,XRzefsN3,orderA,1,batterie,5.94,middle,f,4.829568788501026,4,original CLT items
2912,27,elk,elk,target,upper-left,XRzefsN3,orderA,1,elch,6.28,high,f,4.829568788501026,4,new items
10528,28,choir,orchestra,dist1,lower-right,XRzefsN3,orderA,0,chor,7.19,high,f,4.829568788501026,4,new items
2373,29,kangaroo,kangaroo,target,lower-left,XRzefsN3,orderA,1,känguru,5.89,middle,f,4.829568788501026,4,original CLT items
2871,30,ventilator,ventilator,target,upper-right,XRzefsN3,orderA,1,ventilator,6.59,high,f,4.829568788501026,4,new items
10446,31,arugula,brusselsprouts,dist1,lower-left,XRzefsN3,orderA,0,rucola,6.18,high,f,4.829568788501026,4,new items
3382,32,flag,flag,target,lower-right,XRzefsN3,orderA,1,flagge,5.86,middle,f,4.829568788501026,4,original CLT items
4968,33,giraffe,giraffe,target,upper-left,XRzefsN3,orderA,1,giraffe,3.79,middle,f,4.829568788501026,4,original CLT items
3782,34,palmtree,palmtree,target,lower-left,XRzefsN3,orderA,1,palme,6.57,high,f,4.829568788501026,4,new items
2273,35,pineapple,pineapple,target,lower-right,XRzefsN3,orderA,1,ananas,4.1,middle,f,4.829568788501026,4,original CLT items
7014,36,ocean,factory,dist3,upper-right,XRzefsN3,orderA,0,ozean,6.46,high,f,4.829568788501026,4,new items
8305,37,gazelle,gazelle,target,lower-right,XRzefsN3,orderA,1,gazelle,6.31,high,f,4.829568788501026,4,new items
5455,38,ruler,ruler,target,lower-left,XRzefsN3,orderA,1,lineal,4.9,middle,f,4.829568788501026,4,original CLT items
4977,39,badger,badger,target,lower-left,XRzefsN3,orderA,1,dachs,6.17,high,f,4.829568788501026,4,new items
4706,40,chanterelle,chanterelle,target,upper-left,XRzefsN3,orderA,1,pfifferling,7.13,high,f,4.829568788501026,4,new items
3872,41,ruin,ruin,target,lower-right,XRzefsN3,orderA,1,ruine,6.21,high,f,4.829568788501026,4,new items
3455,42,labyrinth,labyrinth,target,lower-left,XRzefsN3,orderA,1,labyrinth,6.63,high,f,4.829568788501026,4,new items
2952,43,mushroom,mushroom,target,lower-right,XRzefsN3,orderA,1,pilz,3.67,middle,f,4.829568788501026,4,original CLT items
3758,44,orchid,orchid,target,lower-left,XRzefsN3,orderA,1,orchidee,9.76,high,f,4.829568788501026,4,new items
3143,45,zucchini,zucchini,target,upper-right,XRzefsN3,orderA,1,zucchini,5.95,middle,f,4.829568788501026,4,new items
3671,46,kayak,sailingboat,dist1,lower-left,XRzefsN3,orderA,0,kajak,8.82,high,f,4.829568788501026,4,new items
5649,47,lobster,microscope,dist3,upper-left,XRzefsN3,orderA,0,hummer,8,high,f,4.829568788501026,4,new items
4265,48,jaguar,panther,dist1,lower-left,XRzefsN3,orderA,0,jaguar,7.64,high,f,4.829568788501026,4,new items
3831,49,carnation,violets,dist1,lower-right,XRzefsN3,orderA,0,nelke,7.82,high,f,4.829568788501026,4,new items
3850,50,satellite,meteorid,dist2,lower-right,XRzefsN3,orderA,0,satellit,8.94,high,f,4.829568788501026,4,new items
4705,51,flounder,elderberry,dist2,upper-left,XRzefsN3,orderA,0,flunder,6.95,high,f,4.829568788501026,4,new items
5155,52,cello,marshmallow,dist2,upper-right,XRzefsN3,orderA,0,cello,8.67,high,f,4.829568788501026,4,new items
6735,1,door,door,target,lower-left,xTa3AVbS,orderB,1,tür,3.12,low,m,4.240930869267625,4,original CLT items
4877,2,stairs,stairs,target,lower-right,xTa3AVbS,orderB,1,treppe,3.25,low,m,4.240930869267625,4,original CLT items
6571,3,eye,eye,target,upper-left,xTa3AVbS,orderB,1,auge,2.69,low,m,4.240930869267625,4,original CLT items
23009,4,desk,desk,target,lower-left,xTa3AVbS,orderB,1,schreibtisch,3.2,low,m,4.240930869267625,4,original CLT items
4665,5,star,star,target,upper-left,xTa3AVbS,orderB,1,stern,3.29,low,m,4.240930869267625,4,original CLT items
3767,6,squirrel,squirrel,target,lower-left,xTa3AVbS,orderB,1,eichhörnchen,2.6,low,m,4.240930869267625,4,original CLT items
3449,7,cap,cap,target,upper-right,xTa3AVbS,orderB,1,mütze,1.95,low,m,4.240930869267625,4,original CLT items
3560,8,telephone,telephone,target,upper-right,xTa3AVbS,orderB,1,telefon,3.53,middle,m,4.240930869267625,4,original CLT items
3957,9,strawberry,strawberry,target,upper-left,xTa3AVbS,orderB,1,erdbeere,3.47,low,m,4.240930869267625,4,original CLT items
4058,10,scissors,scissors,target,upper-right,xTa3AVbS,orderB,1,schere,3.38,low,m,4.240930869267625,4,original CLT items
2502,11,bone,bone,target,lower-right,xTa3AVbS,orderB,1,knochen,4.64,middle,m,4.240930869267625,4,original CLT items
18003,12,paintbrush,paintbrush,target,lower-left,xTa3AVbS,orderB,1,pinsel,3.43,low,m,4.240930869267625,4,original CLT items
3673,13,fryingpan,fryingpan,target,upper-left,xTa3AVbS,orderB,1,pfanne,4.16,middle,m,4.240930869267625,4,new items
2788,14,carrot,carrot,target,lower-right,xTa3AVbS,orderB,1,möhre,3.36,low,m,4.240930869267625,4,original CLT items
2473,15,plane,plane,target,lower-left,xTa3AVbS,orderB,1,flugzeug,3.24,low,m,4.240930869267625,4,new items
3539,16,tiger,tiger,target,upper-right,xTa3AVbS,orderB,1,tiger,3.88,middle,m,4.240930869267625,4,original CLT items
2848,17,snake,snake,target,upper-left,xTa3AVbS,orderB,1,schlange,2,low,m,4.240930869267625,4,original CLT items
2716,18,apple,apple,target,upper-left,xTa3AVbS,orderB,1,apfel,2.71,low,m,4.240930869267625,4,original CLT items
3440,19,battery,battery,target,lower-right,xTa3AVbS,orderB,1,batterie,5.94,middle,m,4.240930869267625,4,original CLT items
3408,20,flag,flag,target,lower-right,xTa3AVbS,orderB,1,flagge,5.86,middle,m,4.240930869267625,4,original CLT items
4954,21,ladder,ladder,target,upper-right,xTa3AVbS,orderB,1,leiter,4.47,middle,m,4.240930869267625,4,original CLT items
3730,22,fish,fish,target,lower-left,xTa3AVbS,orderB,1,fisch,2.76,low,m,4.240930869267625,4,original CLT items
4631,23,giraffe,giraffe,target,upper-left,xTa3AVbS,orderB,1,giraffe,3.79,middle,m,4.240930869267625,4,original CLT items
3607,24,ant,ant,target,upper-right,xTa3AVbS,orderB,1,ameise,4.6,middle,m,4.240930869267625,4,original CLT items
4051,25,bicycle,bicycle,target,upper-right,xTa3AVbS,orderB,1,fahrrad,3.8,middle,m,4.240930869267625,4,original CLT items
11010,26,ruin,ruin,target,lower-right,xTa3AVbS,orderB,1,ruine,6.21,high,m,4.240930869267625,4,new items
12251,27,choir,pipe,dist2,upper-left,xTa3AVbS,orderB,0,chor,7.19,high,m,4.240930869267625,4,new items
2821,28,pineapple,pineapple,target,lower-right,xTa3AVbS,orderB,1,ananas,4.1,middle,m,4.240930869267625,4,original CLT items
3107,29,zebra,zebra,target,upper-right,xTa3AVbS,orderB,1,zebra,3.65,middle,m,4.240930869267625,4,original CLT items
3744,30,belt,belt,target,lower-right,xTa3AVbS,orderB,1,gürtel,4.11,middle,m,4.240930869267625,4,original CLT items
4061,31,mushroom,mushroom,target,lower-right,xTa3AVbS,orderB,1,pilz,3.67,middle,m,4.240930869267625,4,original CLT items
3321,32,elk,elk,target,upper-left,xTa3AVbS,orderB,1,elch,6.28,high,m,4.240930869267625,4,new items
4140,33,needle,needle,target,upper-left,xTa3AVbS,orderB,1,nadel,4.22,middle,m,4.240930869267625,4,original CLT items
4576,34,arugula,arugula,target,lower-right,xTa3AVbS,orderB,1,rucola,6.18,high,m,4.240930869267625,4,new items
3997,35,palmtree,palmtree,target,lower-left,xTa3AVbS,orderB,1,palme,6.57,high,m,4.240930869267625,4,new items
2623,36,kangaroo,kangaroo,target,lower-left,xTa3AVbS,orderB,1,känguru,5.89,middle,m,4.240930869267625,4,original CLT items
14609,37,gazelle,dragonfly,dist2,upper-left,xTa3AVbS,orderB,0,gazelle,6.31,high,m,4.240930869267625,4,new items
20462,38,badger,badger,target,lower-left,xTa3AVbS,orderB,1,dachs,6.17,high,m,4.240930869267625,4,new items
4270,39,chanterelle,chanterelle,target,upper-left,xTa3AVbS,orderB,1,pfifferling,7.13,high,m,4.240930869267625,4,new items
3858,40,orchid,orchid,target,lower-left,xTa3AVbS,orderB,1,orchidee,9.76,high,m,4.240930869267625,4,new items
12438,41,carnation,compass,dist3,upper-left,xTa3AVbS,orderB,0,nelke,7.82,high,m,4.240930869267625,4,new items
3781,42,ventilator,ventilator,target,upper-right,xTa3AVbS,orderB,1,ventilator,6.59,high,m,4.240930869267625,4,new items
5249,43,labyrinth,labyrinth,target,lower-left,xTa3AVbS,orderB,1,labyrinth,6.63,high,m,4.240930869267625,4,new items
4400,44,ocean,ocean,target,upper-left,xTa3AVbS,orderB,1,ozean,6.46,high,m,4.240930869267625,4,new items
8792,45,lobster,crab,dist1,lower-right,xTa3AVbS,orderB,0,hummer,8,high,m,4.240930869267625,4,new items
5976,46,cello,marshmallow,dist2,upper-right,xTa3AVbS,orderB,0,cello,8.67,high,m,4.240930869267625,4,new items
5850,47,kayak,boomerang,dist3,lower-right,xTa3AVbS,orderB,0,kajak,8.82,high,m,4.240930869267625,4,new items
3423,48,ruler,ruler,target,lower-left,xTa3AVbS,orderB,1,lineal,4.9,middle,m,4.240930869267625,4,original CLT items
3978,49,jaguar,jaguar,target,lower-right,xTa3AVbS,orderB,1,jaguar,7.64,high,m,4.240930869267625,4,new items
3703,50,flounder,flounder,target,lower-right,xTa3AVbS,orderB,1,flunder,6.95,high,m,4.240930869267625,4,new items
5332,51,satellite,satellite,target,upper-left,xTa3AVbS,orderB,1,satellit,8.94,high,m,4.240930869267625,4,new items
6891,52,zucchini,zucchini,target,upper-right,xTa3AVbS,orderB,1,zucchini,5.95,middle,m,4.240930869267625,4,new items
3536,1,squirrel,squirrel,target,lower-left,XTZDQeh1,orderA,1,eichhörnchen,2.6,low,m,7.715263518138261,7,original CLT items
3244,2,cap,cap,target,upper-right,XTZDQeh1,orderA,1,mütze,1.95,low,m,7.715263518138261,7,original CLT items
2666,3,door,door,target,lower-left,XTZDQeh1,orderA,1,tür,3.12,low,m,7.715263518138261,7,original CLT items
3081,4,stairs,stairs,target,lower-right,XTZDQeh1,orderA,1,treppe,3.25,low,m,7.715263518138261,7,original CLT items
4542,5,desk,desk,target,lower-left,XTZDQeh1,orderA,1,schreibtisch,3.2,low,m,7.715263518138261,7,original CLT items
1901,6,strawberry,strawberry,target,upper-left,XTZDQeh1,orderA,1,erdbeere,3.47,low,m,7.715263518138261,7,original CLT items
1692,7,eye,eye,target,upper-left,XTZDQeh1,orderA,1,auge,2.69,low,m,7.715263518138261,7,original CLT items
2162,8,plane,plane,target,lower-left,XTZDQeh1,orderA,1,flugzeug,3.24,low,m,7.715263518138261,7,new items
2239,9,paintbrush,paintbrush,target,lower-left,XTZDQeh1,orderA,1,pinsel,3.43,low,m,7.715263518138261,7,original CLT items
2720,10,telephone,telephone,target,upper-right,XTZDQeh1,orderA,1,telefon,3.53,middle,m,7.715263518138261,7,original CLT items
1815,11,snake,snake,target,upper-left,XTZDQeh1,orderA,1,schlange,2,low,m,7.715263518138261,7,original CLT items
9544,12,carrot,carrot,target,lower-right,XTZDQeh1,orderA,1,möhre,3.36,low,m,7.715263518138261,7,original CLT items
1728,13,star,star,target,upper-left,XTZDQeh1,orderA,1,stern,3.29,low,m,7.715263518138261,7,original CLT items
2285,14,scissors,scissors,target,upper-right,XTZDQeh1,orderA,1,schere,3.38,low,m,7.715263518138261,7,original CLT items
1672,15,tiger,tiger,target,upper-right,XTZDQeh1,orderA,1,tiger,3.88,middle,m,7.715263518138261,7,original CLT items
4756,16,bone,bone,target,lower-right,XTZDQeh1,orderA,1,knochen,4.64,middle,m,7.715263518138261,7,original CLT items
7556,17,apple,apple,target,upper-left,XTZDQeh1,orderA,1,apfel,2.71,low,m,7.715263518138261,7,original CLT items
2072,18,fish,fish,target,lower-left,XTZDQeh1,orderA,1,fisch,2.76,low,m,7.715263518138261,7,original CLT items
2289,19,ant,ant,target,upper-right,XTZDQeh1,orderA,1,ameise,4.6,middle,m,7.715263518138261,7,original CLT items
1943,20,belt,belt,target,lower-right,XTZDQeh1,orderA,1,gürtel,4.11,middle,m,7.715263518138261,7,original CLT items
3364,21,fryingpan,fryingpan,target,upper-left,XTZDQeh1,orderA,1,pfanne,4.16,middle,m,7.715263518138261,7,new items
2430,22,zebra,zebra,target,upper-right,XTZDQeh1,orderA,1,zebra,3.65,middle,m,7.715263518138261,7,original CLT items
3385,23,needle,needle,target,upper-left,XTZDQeh1,orderA,1,nadel,4.22,middle,m,7.715263518138261,7,original CLT items
2732,24,bicycle,bicycle,target,upper-right,XTZDQeh1,orderA,1,fahrrad,3.8,middle,m,7.715263518138261,7,original CLT items
3754,25,ladder,ladder,target,upper-right,XTZDQeh1,orderA,1,leiter,4.47,middle,m,7.715263518138261,7,original CLT items
2100,26,battery,battery,target,lower-right,XTZDQeh1,orderA,1,batterie,5.94,middle,m,7.715263518138261,7,original CLT items
1986,27,elk,elk,target,upper-left,XTZDQeh1,orderA,1,elch,6.28,high,m,7.715263518138261,7,new items
6808,28,choir,choir,target,upper-right,XTZDQeh1,orderA,1,chor,7.19,high,m,7.715263518138261,7,new items
3221,29,kangaroo,kangaroo,target,lower-left,XTZDQeh1,orderA,1,känguru,5.89,middle,m,7.715263518138261,7,original CLT items
2614,30,ventilator,ventilator,target,upper-right,XTZDQeh1,orderA,1,ventilator,6.59,high,m,7.715263518138261,7,new items
4917,31,arugula,dracula,dist2,upper-left,XTZDQeh1,orderA,0,rucola,6.18,high,m,7.715263518138261,7,new items
4861,32,flag,flag,target,lower-right,XTZDQeh1,orderA,1,flagge,5.86,middle,m,7.715263518138261,7,original CLT items
3024,33,giraffe,giraffe,target,upper-left,XTZDQeh1,orderA,1,giraffe,3.79,middle,m,7.715263518138261,7,original CLT items
2028,34,palmtree,palmtree,target,lower-left,XTZDQeh1,orderA,1,palme,6.57,high,m,7.715263518138261,7,new items
1754,35,pineapple,pineapple,target,lower-right,XTZDQeh1,orderA,1,ananas,4.1,middle,m,7.715263518138261,7,original CLT items
3480,36,ocean,ocean,target,upper-left,XTZDQeh1,orderA,1,ozean,6.46,high,m,7.715263518138261,7,new items
6639,37,gazelle,gazelle,target,lower-right,XTZDQeh1,orderA,1,gazelle,6.31,high,m,7.715263518138261,7,new items
2233,38,ruler,ruler,target,lower-left,XTZDQeh1,orderA,1,lineal,4.9,middle,m,7.715263518138261,7,original CLT items
3769,39,badger,badger,target,lower-left,XTZDQeh1,orderA,1,dachs,6.17,high,m,7.715263518138261,7,new items
5945,40,chanterelle,chanterelle,target,upper-left,XTZDQeh1,orderA,1,pfifferling,7.13,high,m,7.715263518138261,7,new items
4920,41,ruin,ruin,target,lower-right,XTZDQeh1,orderA,1,ruine,6.21,high,m,7.715263518138261,7,new items
4869,42,labyrinth,labyrinth,target,lower-left,XTZDQeh1,orderA,1,labyrinth,6.63,high,m,7.715263518138261,7,new items
2798,43,mushroom,mushroom,target,lower-right,XTZDQeh1,orderA,1,pilz,3.67,middle,m,7.715263518138261,7,original CLT items
17306,44,orchid,orchid,target,lower-left,XTZDQeh1,orderA,1,orchidee,9.76,high,m,7.715263518138261,7,new items
8499,45,zucchini,zucchini,target,upper-right,XTZDQeh1,orderA,1,zucchini,5.95,middle,m,7.715263518138261,7,new items
